2024-02-19 09:21:41,517: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-19 09:21:42,633: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-19 09:21:42,635: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-19 09:21:42,637: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-19 09:21:42,637: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-19 09:21:42,637: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:42[0m
2024-02-19 09:21:42,638: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-02-19 09:21:42,642: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:42[0m
2024-02-19 09:21:42,642: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-19 09:21:42,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,856: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,866: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-02-19 09:21:43,866: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-02-19 09:21:43,870: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,873: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-19 09:21:43,874: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-19 09:21:43,877: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-19 09:21:43,880: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-19 09:21:43,881: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-19 09:21:43,881: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-19 09:21:43,882: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-19 09:21:43,883: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,884: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,896: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-19 09:21:43,899: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-19 09:21:43,899: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-19 09:21:43,900: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,900: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,901: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,902: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-19 09:21:43,904: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-19 09:21:43,906: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,907: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,909: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,911: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-19 09:21:43,911: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-19 09:21:43,913: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,914: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,915: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,917: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-19 09:21:43,918: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-19 09:21:43,920: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,921: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,921: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,923: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-19 09:21:43,923: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-19 09:21:43,926: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,926: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,926: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,928: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-19 09:21:43,929: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-19 09:21:43,931: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-19 09:21:43,934: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-19 09:21:43,935: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-19 09:21:43,935: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-19 09:21:43,936: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-19 09:21:43,936: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-19 09:21:43,940: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-19 09:21:43,943: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-19 09:21:43,943: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-19 09:21:43,945: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,945: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,947: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,949: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-02-19 09:21:43,950: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-02-19 09:21:43,952: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,952: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,953: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,954: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-02-19 09:21:43,955: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-02-19 09:21:43,958: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,958: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,959: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,961: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-02-19 09:21:43,961: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-02-19 09:21:43,965: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,965: root: INFO: [34mTrading iteration ended at 2024-02-19 09:21:43[0m
2024-02-19 09:21:43,966: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-19 09:21:43,967: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-02-19 09:21:43,968: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-02-19 09:21:43,971: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
